  0.1180816885907447710633E+08,  0.2276627596E+01,  0.2173786254E+00,  0.4019216918E+01
  0.1180816885933581925929E+08,  0.1610272603E+01,  0.4788009814E+01,  0.5591704893E+01
  0.1180816885959716327488E+08,  0.1795513192E+01,  0.5424462787E+01,  0.6051111166E+01
  0.1180816885985850542784E+08,  0.4507973583E+00,  0.5188984003E+01,  0.2570609688E+01
  0.1180816886011984758079E+08,  0.1804280670E+01,  0.2708897719E+01,  0.2984541820E+01
  0.1180816886038119159639E+08,  0.2293559320E+01,  0.5521933110E+01,  0.2030491907E+01
  0.1180816886064253374934E+08,  0.2719908723E+01,  0.3320763931E+01,  0.5503330971E+01
  0.1180816886090387590230E+08,  0.3650814979E+00,  0.5666104833E+01,  0.3985623637E+01
  0.1180816886116521991789E+08,  0.1271286831E+01,  0.5382301909E+01,  0.6768471608E+00
  0.1180816886142656393349E+08,  0.2399615242E+01,  0.3039690789E+01,  0.4923287183E+00
  0.1180816886168790608644E+08,  0.2098219356E+01,  0.1596015630E+01,  0.4754965935E+01
  0.1180816886194924823940E+08,  0.2102029852E+01,  0.2691816454E+01,  0.1729177783E+01
  0.1180816886221059225500E+08,  0.4642009720E+00,  0.7426018409E+00,  0.4414265282E+01
  0.1180816886247193440795E+08,  0.1789265728E+01,  0.5216192313E+01,  0.1815619810E+01
  0.1180816886273327656090E+08,  0.1173765678E+01,  0.2102653981E+01,  0.9608744614E+00
  0.1180816886299462057650E+08,  0.2471709389E+01,  0.5915596922E+00,  0.1637896002E+01
  0.1180816886325596459210E+08,  0.1260180064E+01,  0.3096084619E+01,  0.4052528194E+01
  0.1180816886351730674505E+08,  0.1328786320E+01,  0.3561410538E+01,  0.2797865796E+01
  0.1180816886377864889801E+08,  0.8215501299E+00,  0.1056970343E+01,  0.3454085812E+01
  0.1180816886403999291360E+08,  0.1025836355E+01,  0.6503960571E+00,  0.6193142957E+01
  0.1180816886430133506656E+08,  0.1180154199E+01,  0.1304835292E+01,  0.6102494280E+01
  0.1180816886456267908216E+08,  0.2454341089E+01,  0.5824292108E+01,  0.4583910599E+01
  0.1180816886482402123511E+08,  0.2902745641E+01,  0.2352091017E+01,  0.5509484777E+00
  0.1180816886508536525071E+08,  0.1412081955E+01,  0.2718197103E+01,  0.3143330741E+01
  0.1180816886534670740366E+08,  0.2823330778E+01,  0.1411904885E+01,  0.4128038548E+01
  0.1180816886560805141926E+08,  0.1115303256E+01,  0.5419674715E+01,  0.6110702725E+01
  0.1180816886586939543486E+08,  0.1813606005E+01,  0.4151162110E+01,  0.3841999443E+01
  0.1180816886613073758781E+08,  0.6006185111E+00,  0.1700394858E+01,  0.4206597390E+01
  0.1180816886639207974076E+08,  0.2298065534E+01,  0.3702828886E+01,  0.5631578281E+01
  0.1180816886665342375636E+08,  0.9045894749E+00,  0.2583448667E-01,  0.5511880592E+01
  0.1180816886691476590931E+08,  0.2252396850E+01,  0.4334521500E+01,  0.3307874523E+01
  0.1180816886717610806227E+08,  0.2896862460E+01,  0.3204842771E+01,  0.5015289890E+01
  0.1180816886743745207787E+08,  0.2614463284E+01,  0.3443332966E+01,  0.2452751390E+01
  0.1180816886769879609346E+08,  0.1076241469E+01,  0.3955588174E+01,  0.2001707110E+01
  0.1180816886796013824642E+08,  0.2567010501E+01,  0.2706547500E+01,  0.5736248876E+01
  0.1180816886822148039937E+08,  0.2450941466E+01,  0.3850513486E+01,  0.5531041870E+01
  0.1180816886848282441497E+08,  0.8554583498E+00,  0.1445394427E+01,  0.4877417562E+00
  0.1180816886874416656792E+08,  0.6837877024E+00,  0.3069808270E+01,  0.5260733932E+01
  0.1180816886900550872087E+08,  0.1386696184E+01,  0.3960575109E+01,  0.1341369670E+01
  0.1180816886926685273647E+08,  0.1222889593E+01,  0.5792047427E+01,  0.4136350732E+01
  0.1180816886952819675207E+08,  0.2489876035E+01,  0.2190580928E+01,  0.2608995348E+01
  0.1180816886978953890502E+08,  0.2323992500E+01,  0.4372348583E+01,  0.5267764552E+01
  0.1180816887005088105798E+08,  0.2239696148E+01,  0.5826774341E+01,  0.5858007571E+00
  0.1180816887031222507358E+08,  0.1072338109E+01,  0.4227878752E+01,  0.5195792541E+01
  0.1180816887057356722653E+08,  0.2964576315E+01,  0.5239500132E+01,  0.2388941946E+01
  0.1180816887083490937948E+08,  0.2213136611E+01,  0.4431985456E+00,  0.1418442654E+01
  0.1180816887109625339508E+08,  0.2115390052E+00,  0.2220785669E+01,  0.2092613635E+01
  0.1180816887135759554803E+08,  0.1580006090E+01,  0.3879608937E+01,  0.6195420708E+01
  0.1180816887161893956363E+08,  0.1695016016E+01,  0.1412283512E+01,  0.3104748278E+01
  0.1180816887188028171659E+08,  0.7957801190E+00,  0.1242815617E+01,  0.6117664810E+01
  0.1180816887214162759483E+08,  0.1496634426E+01,  0.1833635471E+01,  0.4884284710E+01
  0.1180816887240296788514E+08,  0.2086835079E+01,  0.2255448167E+01,  0.5552269677E+01
  0.1180816887266431190073E+08,  0.9241482182E+00,  0.2192236998E+01,  0.4335110974E+01
  0.1180816887292565591633E+08,  0.6177662003E+00,  0.3913188360E+01,  0.6249399155E+01
  0.1180816887318699806929E+08,  0.1284865126E+01,  0.2565639418E+01,  0.4335271638E+01
  0.1180816887344834022224E+08,  0.1946116478E+01,  0.1796653089E+01,  0.1705399396E+01
  0.1180816887370968423784E+08,  0.9972384621E+00,  0.5830161757E+01,  0.3913472611E+01
  0.1180816887397102639079E+08,  0.1992725524E+01,  0.2172870491E+01,  0.4405677461E+01
  0.1180816887423237040639E+08,  0.2378164611E+01,  0.5579457389E+01,  0.5036964110E+01
  0.1180816887449371255934E+08,  0.1606918696E+01,  0.5688789848E+01,  0.5123599944E+01
  0.1180816887475505471230E+08,  0.9532575387E+00,  0.2750303778E+01,  0.2707013013E+01
  0.1180816887501639872789E+08,  0.7910497273E+00,  0.2925971730E+01,  0.3736383592E+01
  0.1180816887527774088085E+08,  0.1756229326E+01,  0.3923467408E+00,  0.4677526495E+01
  0.1180816887553908489645E+08,  0.1684099966E+01,  0.4673445492E+01,  0.2580973796E+01
  0.1180816887580042704940E+08,  0.1229931226E+01,  0.2256006932E+01,  0.5285849871E+01
  0.1180816887606177106500E+08,  0.1638748552E+01,  0.6196270465E+01,  0.1057347472E+01
  0.1180816887632311321795E+08,  0.7689332771E+00,  0.9686633649E+00,  0.3623397818E+01
  0.1180816887658445537090E+08,  0.1907180202E+01,  0.1338576128E+01,  0.1391586428E+00
  0.1180816887684579938650E+08,  0.2393497435E+01,  0.3081851573E+00,  0.2194735148E+01
  0.1180816887710714340210E+08,  0.1079452894E+01,  0.6110796351E+01,  0.4909222759E+01
  0.1180816887736848555505E+08,  0.1270995495E+01,  0.1913436927E+01,  0.5727627724E+01
  0.1180816887762982770801E+08,  0.1891569516E+01,  0.3642005574E+01,  0.4819016000E+01
  0.1180816887789117172360E+08,  0.1198172040E+01,  0.4123689398E+01,  0.2883386021E+00
  0.1180816887815251573920E+08,  0.2404282897E+01,  0.1934602940E+01,  0.1729821186E+01
  0.1180816887841385602951E+08,  0.2600116306E+01,  0.6802744150E+00,  0.2848631347E+01
  0.1180816887867520004511E+08,  0.2907675442E+01,  0.6230415394E+01,  0.2269850958E+01
  0.1180816887893654219806E+08,  0.1885368763E+01,  0.4138082827E+01,  0.5685745105E+01
  0.1180816887919788807631E+08,  0.2451320468E+01,  0.1951020954E+01,  0.4609987898E+01
  0.1180816887945922836661E+08,  0.1301385227E+01,  0.4315231018E+01,  0.2283935419E+01
  0.1180816887972057238221E+08,  0.7156036765E+00,  0.2820398199E+01,  0.1482985757E+01
  0.1180816887998191639781E+08,  0.7472123524E+00,  0.1087494819E+01,  0.9754119816E+00
  0.1180816888024325855076E+08,  0.1766109898E+01,  0.4077129561E+01,  0.8732563887E+00
  0.1180816888050460070372E+08,  0.9654314945E+00,  0.5529703756E+01,  0.8797250613E+00
  0.1180816888076594471931E+08,  0.1088022721E+01,  0.3966082235E+01,  0.1621739582E+01
  0.1180816888102728873491E+08,  0.1514437962E+01,  0.1314774568E+00,  0.1293846600E+01
  0.1180816888128863088787E+08,  0.2435677897E+01,  0.5151343800E+01,  0.2116322364E+01
  0.1180816888154997304082E+08,  0.1812295754E+01,  0.3515923289E+01,  0.5638418278E+01
  0.1180816888181131705642E+08,  0.1561986885E+01,  0.4044131372E+01,  0.4172071587E+01
  0.1180816888207265920937E+08,  0.2512630928E+01,  0.5598240040E+01,  0.3211417242E+01
  0.1180816888233400322497E+08,  0.1416541711E+01,  0.3165595183E+01,  0.5562193739E+01
  0.1180816888259534537792E+08,  0.2460645172E+01,  0.5544571685E+01,  0.4692614635E+01
  0.1180816888285668753088E+08,  0.2463368739E+01,  0.2097831454E+01,  0.1954307440E+01
  0.1180816888311803154647E+08,  0.8829851705E+00,  0.2365031545E+01,  0.8442582159E+00
  0.1180816888337937556207E+08,  0.2786122553E+01,  0.4494800397E+01,  0.2021492878E+01
  0.1180816888364071771502E+08,  0.1077522401E+01,  0.1430795675E+01,  0.5562656255E+01
  0.1180816888390205986798E+08,  0.6482632015E+00,  0.2261519301E+01,  0.3269717500E+01
  0.1180816888416340202093E+08,  0.2705944870E+01,  0.3412878429E+01,  0.2659120492E+01
  0.1180816888442474417388E+08,  0.1118858350E+01,  0.2003707164E+01,  0.2883919834E+01
  0.1180816888468609005213E+08,  0.2123720227E+01,  0.5752046706E+01,  0.1577546629E+01
  0.1180816888494743220508E+08,  0.1406203509E+01,  0.1726419726E+01,  0.4740844024E+01
  0.1180816888520877435803E+08,  0.2160548547E+01,  0.1726038291E+01,  0.2114859165E+01
  0.1180816888547011651099E+08,  0.2228064143E+01,  0.5080114810E+01,  0.2061554831E+01
  0.1180816888573146052659E+08,  0.1534084614E+01,  0.3944316261E+01,  0.1170697829E+01
  0.1180816888599280454218E+08,  0.2499096351E+00,  0.2797518581E+00,  0.3191466503E+01
  0.1180816888625414855778E+08,  0.1753214757E+01,  0.2452235132E+01,  0.2191255790E+01
  0.1180816888651548884809E+08,  0.1174498882E+01,  0.4305396838E+01,  0.5324281689E+00
  0.1180816888677683286369E+08,  0.9505051416E+00,  0.5404084923E-01,  0.8794277964E+00
  0.1180816888703817501664E+08,  0.2373774077E+01,  0.5028148964E+01,  0.1503752640E+01
  0.1180816888729951903224E+08,  0.1752565781E+01,  0.2845793473E-01,  0.3142317325E+01
  0.1180816888756086118519E+08,  0.1435916553E+01,  0.4280319847E+01,  0.3938496796E+01
  0.1180816888782220333815E+08,  0.5190520075E+00,  0.3777181686E+00,  0.5015503734E+01
  0.1180816888808354735374E+08,  0.1034768865E+01,  0.1200351108E+01,  0.4249861191E+01
  0.1180816888834489136934E+08,  0.7538275953E+00,  0.3141226386E+01,  0.6238285285E+01
  0.1180816888860623538494E+08,  0.7854281043E+00,  0.4158749623E+01,  0.2741590498E+01
  0.1180816888886757567525E+08,  0.1255055117E+01,  0.3506170751E+01,  0.2079326125E+01
  0.1180816888912891969085E+08,  0.1771650193E+01,  0.4441790987E+00,  0.2835292905E+01
  0.1180816888939026370645E+08,  0.2777683635E+01,  0.5140638516E+01,  0.1340442109E+01
  0.1180816888965160585940E+08,  0.2397738075E+01,  0.2504385985E+01,  0.5863930306E+01
  0.1180816888991294801235E+08,  0.2070554903E+01,  0.2325045617E+01,  0.5984928284E+01
  0.1180816889017429202795E+08,  0.1618976233E+01,  0.1569449319E+01,  0.4778593958E+01
  0.1180816889043563604355E+08,  0.1277535865E+01,  0.4216317720E+01,  0.4155033015E+01
  0.1180816889069697819650E+08,  0.4498626093E+00,  0.2086324351E+01,  0.5691152987E+01
  0.1180816889095832034945E+08,  0.2162753546E+01,  0.5913930365E+01,  0.5322182577E+00
  0.1180816889121966436505E+08,  0.1253272289E+01,  0.5593680417E+01,  0.2219286330E+01
  0.1180816889148100651801E+08,  0.1535923164E+01,  0.4431281009E+01,  0.5980683247E+01
  0.1180816889174234867096E+08,  0.7549037099E+00,  0.5095431398E+01,  0.2381674825E+01
  0.1180816889200369268656E+08,  0.1738327606E+01,  0.1111425070E+01,  0.2569009607E+01
  0.1180816889226503483951E+08,  0.8425957106E+00,  0.2005868632E+01,  0.5433277933E+01
  0.1180816889252637885511E+08,  0.1474648539E+01,  0.5562639777E+01,  0.1846508401E+01
  0.1180816889278772100806E+08,  0.1482735306E+01,  0.7300992514E+00,  0.2171604844E+01
  0.1180816889304906502366E+08,  0.2159088725E+01,  0.1683627617E+01,  0.1821835316E+01
  0.1180816889331040717661E+08,  0.1845191329E+01,  0.1809637248E+01,  0.1574260330E+01
  0.1180816889357174932957E+08,  0.1023737996E+01,  0.5635873503E+01,  0.4198572079E+00
  0.1180816889383309334517E+08,  0.1969224733E+01,  0.3208599732E+00,  0.4025199667E+01
  0.1180816889409443549812E+08,  0.1111658183E+01,  0.6145378330E+01,  0.2647569010E+01
  0.1180816889435577951372E+08,  0.1213985459E+01,  0.1531297632E+01,  0.3774976542E+01
  0.1180816889461712166667E+08,  0.2087243465E+00,  0.1291018042E+01,  0.2354202674E+01
  0.1180816889487846381962E+08,  0.2073938943E+01,  0.3683204343E+01,  0.5100732545E+01
  0.1180816889513980783522E+08,  0.2178843777E+01,  0.5926545166E+00,  0.1842248196E+01
  0.1180816889540115185082E+08,  0.2423340104E+01,  0.3419488478E+01,  0.1485884348E+01
  0.1180816889566249586642E+08,  0.2663171336E+01,  0.3448782792E+01,  0.6051395043E+00
  0.1180816889592383615673E+08,  0.1817995735E+01,  0.5956280744E+01,  0.5667890483E+01
  0.1180816889618518017232E+08,  0.1463705362E+01,  0.6080596105E+01,  0.2245454447E+01
  0.1180816889644652418792E+08,  0.2652735013E+01,  0.3650525235E+01,  0.4038782663E+01
  0.1180816889670786634088E+08,  0.1110188069E+01,  0.2072668701E+01,  0.3619564364E+01
  0.1180816889696921035647E+08,  0.1611524830E+01,  0.1514413357E+01,  0.3923067856E+01
  0.1180816889723055250943E+08,  0.9822552836E+00,  0.4439501813E+00,  0.1567839032E+01
  0.1180816889749189466238E+08,  0.1645855509E+01,  0.2282852906E+01,  0.3172214595E+01
  0.1180816889775323867798E+08,  0.1599894354E+01,  0.4886713763E+01,  0.5363081834E+01
  0.1180816889801458269358E+08,  0.2731858001E+01,  0.2629446428E+01,  0.3958762495E+01
  0.1180816889827592298388E+08,  0.1580916951E+01,  0.5078538510E+01,  0.8696298499E+00
  0.1180816889853726699948E+08,  0.2040130307E+01,  0.1093613983E+01,  0.5946040223E+01
  0.1180816889879861101508E+08,  0.1207290631E+01,  0.2850554628E+01,  0.1646527078E+01
  0.1180816889905995316803E+08,  0.1209810196E+01,  0.4108554633E+00,  0.5954058793E+01
  0.1180816889932129532099E+08,  0.1276152842E+01,  0.1724883311E+01,  0.1765446355E+01
  0.1180816889958263933659E+08,  0.6634766584E+00,  0.5458851520E+01,  0.1019179401E+01
  0.1180816889984398335218E+08,  0.1210789124E+01,  0.6136201785E+01,  0.2440337231E+01
  0.1180816890010532364249E+08,  0.6693479429E+00,  0.3544766322E+01,  0.3863039997E+01
  0.1180816890036666765809E+08,  0.4209804026E+00,  0.6259176785E+01,  0.5894250021E+01
  0.1180816890062801167369E+08,  0.1006275497E+01,  0.4357758912E+01,  0.2198300642E+01
  0.1180816890088935382664E+08,  0.1538948115E+01,  0.5781275529E-01,  0.5336157026E+01
  0.1180816890115069597960E+08,  0.2313674823E+01,  0.3874693157E+01,  0.4475488193E+01
  0.1180816890141203999519E+08,  0.1596627620E+01,  0.2067739440E+01,  0.4481689655E+01
  0.1180816890167338214815E+08,  0.1371697325E+01,  0.1747676558E+01,  0.2576579518E+01
  0.1180816890193472430110E+08,  0.5276208765E+00,  0.1646272039E+01,  0.5160493381E+01
  0.1180816890219606831670E+08,  0.6356895727E+00,  0.2511137598E+01,  0.4289855545E+01
  0.1180816890245741233230E+08,  0.4569758547E+00,  0.4967442498E+01,  0.1479092008E+01
  0.1180816890271875634789E+08,  0.9708073574E+00,  0.2967138666E+01,  0.1256866559E+01
  0.1180816890298009850085E+08,  0.2149869829E+01,  0.4534053227E+01,  0.4449529613E+01
  0.1180816890324144065380E+08,  0.2253902844E+01,  0.3211782386E+01,  0.3668079877E+01
  0.1180816890350278280675E+08,  0.3917838659E+00,  0.3394896849E+01,  0.5896463732E+01
  0.1180816890376412682235E+08,  0.2686033321E+01,  0.1538057390E+01,  0.3649115590E+01
  0.1180816890402547083795E+08,  0.1853907380E+01,  0.9097455447E+00,  0.2478675328E+01
  0.1180816890428681485355E+08,  0.1898799845E+01,  0.3767331730E+01,  0.4008165590E+01
  0.1180816890454815700650E+08,  0.1111838631E+01,  0.5010326549E+01,  0.2502640969E+01
  0.1180816890480949915946E+08,  0.2476102383E+01,  0.4520582959E+01,  0.4453536932E+00
  0.1180816890507084317505E+08,  0.2674081406E+01,  0.4119556713E+01,  0.3968315795E+01
  0.1180816890533218532801E+08,  0.2177875487E+01,  0.8134373173E+00,  0.5834160743E+01
  0.1180816890559352748096E+08,  0.2168537356E+01,  0.4593101751E+01,  0.2160249042E+01
  0.1180816890585487149656E+08,  0.2014713959E+01,  0.2226988255E+01,  0.5014309431E+01
  0.1180816890611621364951E+08,  0.1147934089E+01,  0.1509449079E+01,  0.6617871565E+00
  0.1180816890637755766511E+08,  0.2634608587E+01,  0.5932690920E+01,  0.9489708491E+00
  0.1180816890663889981806E+08,  0.2325120182E+01,  0.1356928003E+01,  0.5945390828E+01
  0.1180816890690024383366E+08,  0.1712510849E+01,  0.2864134955E-01,  0.5572379581E+01
  0.1180816890716158598661E+08,  0.6336959491E+00,  0.8250735316E+00,  0.6157063324E+01
  0.1180816890742292813957E+08,  0.1076663174E+01,  0.3864723406E+01,  0.1795635507E+00
  0.1180816890768427215517E+08,  0.1112662078E+01,  0.1234073406E+01,  0.6187761665E+01
  0.1180816890794561430812E+08,  0.8377821598E+00,  0.5495642529E+00,  0.4663412075E+01
  0.1180816890820695646107E+08,  0.9440818171E+00,  0.2218964067E+01,  0.4293468040E+01
  0.1180816890846830047667E+08,  0.5982631917E+00,  0.5698713816E+00,  0.2964621417E+01
  0.1180816890872964262962E+08,  0.9298123033E+00,  0.4186577742E+01,  0.1985005781E+01
  0.1180816890899098664522E+08,  0.8294743993E+00,  0.2746348048E+01,  0.4611844329E+01
  0.1180816890925232879817E+08,  0.2159753459E+01,  0.9453068596E+00,  0.2843419895E+01
  0.1180816890951367095113E+08,  0.3474957677E+00,  0.1656351708E+01,  0.3571303890E+01
  0.1180816890977501496673E+08,  0.2218360247E+01,  0.5186983761E+01,  0.2262237418E+01
  0.1180816891003635711968E+08,  0.1989088573E+01,  0.2439727534E+01,  0.3392752796E+01
  0.1180816891029770113528E+08,  0.2671067108E+01,  0.3567579418E+01,  0.1541501591E+00
  0.1180816891055904328823E+08,  0.2014966167E+01,  0.3972333506E+01,  0.4201640789E+01
  0.1180816891082038730383E+08,  0.7063336903E+00,  0.5514185683E+01,  0.3172019103E+01
  0.1180816891108173131943E+08,  0.9488027885E+00,  0.2950004033E+00,  0.2106544547E+01
  0.1180816891134307347238E+08,  0.1618571349E+01,  0.3109390105E+01,  0.6239013327E+01
  0.1180816891160441562533E+08,  0.1270908900E+01,  0.2512286023E+01,  0.1509895398E+01
  0.1180816891186575964093E+08,  0.7881401234E+00,  0.4424242524E+01,  0.4495913432E+01
  0.1180816891212710365653E+08,  0.1219744770E+01,  0.5751942219E+01,  0.3537875767E+01
  0.1180816891238844580948E+08,  0.2059455722E+01,  0.9741220857E+00,  0.5312676184E+00
  0.1180816891264978796244E+08,  0.1068122284E+01,  0.3527700786E+01,  0.5681289595E+01
  0.1180816891291113197803E+08,  0.1264424953E+00,  0.4448027465E+01,  0.2160856306E+01
  0.1180816891317247413099E+08,  0.1399369562E+01,  0.5614103034E+01,  0.1030007335E+01
  0.1180816891343381814659E+08,  0.5859944372E+00,  0.2384215668E+01,  0.5122860293E+01
  0.1180816891369516029954E+08,  0.2059616256E+01,  0.2453104738E+01,  0.2465102819E+01
  0.1180816891395650245249E+08,  0.2309902178E+00,  0.2748298293E+01,  0.4578148808E+01
  0.1180816891421784646809E+08,  0.1480398927E+01,  0.5435318341E+00,  0.6250459010E+01
  0.1180816891447919048369E+08,  0.1030772323E+01,  0.3213711472E+01,  0.1292031646E+01
  0.1180816891474053263664E+08,  0.1800207759E+01,  0.7001346632E+00,  0.9425595228E-01
  0.1180816891500187478960E+08,  0.1278851966E+01,  0.5243988974E+01,  0.8287829301E+00
